Lamego,49,211,1698556,estados unidos,Modificada,duplo,RO,2023-03-15,2023-08-31,2023-09-03,3,2,2,0,2,720.0,169,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,51,0,No,null
Funchal,238,940,1702681,bélgica,Registado,suite,Ofertas_Especiais,2023-03-21,2023-04-05,2023-04-07,2,2,2,0,2,294.0,15,3,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,52,2,No,null
Pinhão - Alijó,44,189,1704255,canadá,Cancelado,suite,BAR,2023-03-23,2023-06-12,2023-06-14,2,3,3,0,3,388.0,81,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,0,No,null
Aveiro,319,2891,1705860,espanha,Registado,triplo,RO,2023-03-26,2023-04-04,2023-04-05,1,3,3,0,3,88.5,9,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,96,0,No,null
Olhão,313,1382,1706185,espanha,Registado,vistas_panorâmicas,RO,2023-03-26,2023-04-02,2023-04-04,2,2,2,0,2,520.0,7,2,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,No,null
Olhão,392,1801,1710033,estados unidos,Registado,duplo,Ofertas_Especiais,2023-03-31,2023-08-24,2023-08-28,4,2,2,0,2,579.6,146,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,19,0,No,null
Pinhão - Alijó,44,188,1711313,frança,Registado,twin,BAR,2023-04-02,2023-05-12,2023-05-14,2,2,2,0,2,314.0,40,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,0,No,null
Funchal,238,938,1716871,bélgica,NãoRegistado,side superior balcony or terrace,Ofertas_Especiais,2023-04-10,2023-06-12,2023-06-17,5,2,2,0,2,626.0,63,3,3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,52,2,No,null
Lisboa,328,1456,1717448,senegal,Cancelado,duplo,Website,2023-04-10,2023-05-15,2023-05-30,15,1,1,0,1,1117.39,35,2,3,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,56,9,No,null
Covilhã,556,2833,1721234,portugal,Pendente,triple room standard,Website,2023-04-15,2023-04-15,2023-04-16,1,3,3,0,3,97.75,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Portimão,516,2467,1721347,espanha,Registado,triplo,BAR,2023-04-15,2023-08-11,2023-08-12,1,3,3,0,3,115.0,118,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32,0,No,null
Lisboa,492,2321,1418672,portugal,Registado,t2,BAR,2022-01-03,2022-01-03,2022-01-05,2,4,4,0,4,250.0,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,9,No,null
Amares,539,2542,1419997,portugal,Registado,duplo standard,BAR,2022-01-07,2022-01-09,2022-01-10,1,1,1,0,1,48.0,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,0,No,null
Gaia,310,1673,1424124,portugal,Modificada,duplo,NRF,2022-01-19,2022-01-19,2022-01-20,1,1,1,0,1,47.7,0,2,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Maia,311,2034,1426069,estados unidos,NãoRegistado,duplo,RO,2022-01-24,2022-02-08,2022-02-09,1,2,4,0,2,138.0,15,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Nazaré,444,2229,1429113,frança,Registado,triplo,RO,2022-01-31,2022-07-13,2022-07-14,1,3,3,0,3,130.0,163,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Covilhã,556,2834,1429561,portugal,Cancelado,suite,Website,2022-02-01,2022-02-01,2022-02-02,1,3,3,1,3,148.25,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Travanca do Mondego,535,2524,1430345,portugal,Registado,twin,Website,2022-02-03,2022-02-05,2022-02-06,1,2,2,0,2,72.0,2,3,2,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4,11,0,No,null
Maia,311,1407,1433919,alemanha,Registado,duplo,RO,2022-02-10,2022-05-07,2022-05-08,1,2,2,0,2,74.0,86,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Nazaré,444,2386,1436640,portugal,Registado,vistas_panorâmicas,RO,2022-02-15,2022-02-19,2022-02-20,1,2,2,0,2,90.0,4,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Covilhã,483,2769,1437993,portugal,Registado,tryp triple  room standard,HB,2022-02-17,2022-02-28,2022-03-01,1,2,2,2,2,225.0,11,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,98,0,Yes,null
Mesão Frio,413,1912,1438154,portugal,Cancelado,duplo,BAR,2022-02-17,2022-03-18,2022-03-20,2,2,2,0,2,235.0,29,4,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,0,Yes,null
Ovar,269,1159,1439146,portugal,Registado,duplo,Descontos_Especiais,2022-02-19,2022-02-26,2022-02-27,1,2,2,0,2,70.55,7,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,50,0,No,null
Nazaré,444,2073,1440614,portugal,Modificada,duplo,RO,2022-02-22,2022-02-23,2022-02-24,1,2,2,0,2,70.0,1,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Porto,453,2117,1453940,reino unido,Cancelado,t1,Venda_Direta,2022-03-18,2022-03-20,2022-03-22,2,1,1,0,1,136.0,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,4,No,null
Lagos,379,1739,1456404,luxemburgo,Registado,t1,BAR,2022-03-22,2022-07-30,2022-08-03,4,3,3,0,3,943.2,130,4,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,1,No,null
Gaia,310,1395,1461725,portugal,Registado,duplo,NRF,2022-03-29,2022-03-29,2022-03-30,1,1,1,0,1,48.0,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Porto,179,631,1462682,espanha,Registado,twin,Tarifa Base,2022-03-30,2022-03-31,2022-04-02,2,1,1,0,1,235.71,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,132,4,No,null
Madalena,415,1940,1465319,portugal,Registado,duplo,NRF,2022-04-03,2022-04-11,2022-04-12,1,1,1,0,1,70.0,8,3,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,125,0,No,null
Evora,465,2407,1467154,estados unidos,Registado,duplo,BAR,2022-04-05,2022-10-20,2022-10-22,2,1,1,0,1,180.0,198,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,No,null
Travanca do Mondego,535,2523,1468666,portugal,Registado,duplo,Website,2022-04-06,2022-06-06,2022-06-09,3,2,2,0,2,202.5,61,3,5,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4,11,0,Yes,null
Madalena,415,1940,1472857,portugal,Registado,duplo,NRF,2022-04-12,2022-05-11,2022-05-12,1,2,2,0,2,76.0,29,3,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,125,0,No,null
Covilhã,556,2833,1477734,portugal,Pendente,triple room standard,Website,2022-04-20,2022-05-13,2022-05-14,1,3,3,0,3,104.5,23,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Estoril,478,2232,1480087,portugal,Registado,twin,NRF,2022-04-23,2022-05-09,2022-05-10,1,2,2,0,2,65.0,16,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,26,0,No,null
Campo Maior,537,2530,1483668,portugal,Pendente,alojamento alqueva,NRF,2022-04-28,2022-05-25,2022-05-26,1,2,2,0,2,129.4999999999,27,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,No,null
Amares,539,2542,1493454,portugal,Cancelado,duplo standard,BAR,2022-05-11,2022-07-26,2022-07-28,2,1,1,0,1,170.0,76,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,0,No,null
Monção,504,2377,1494896,brasil,Registado,cela monacal,BAR,2022-05-12,2022-06-25,2022-06-29,4,1,1,0,1,297.92,44,2,6,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4,27,0,No,null
Lisboa,492,2322,1495370,portugal,Registado,twin,BAR,2022-05-13,2022-05-17,2022-05-18,1,2,2,0,2,75.0,4,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,9,No,Festival deCinemadeCannes
Madalena,415,1940,1496468,itália,Registado,duplo,NRF,2022-05-15,2022-07-30,2022-07-31,1,2,2,1,2,121.0,76,3,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,125,0,No,null
Travanca do Mondego,535,2523,1496676,portugal,Registado,duplo,Website,2022-05-15,2022-05-21,2022-05-22,1,2,2,1,2,95.0,6,3,5,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4,11,0,No,null
Portimão,482,2285,1506088,espanha,Registado,t1,Website,2022-05-27,2022-05-27,2022-05-28,1,2,2,0,2,48.59,0,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,143,0,No,null
Maia,311,1407,1508942,suiça,Registado,duplo,NRF,2022-05-30,2022-06-11,2022-06-12,1,2,2,0,2,73.0,12,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Charneca de Caparica,514,2492,1512194,frança,Registado,garden room,NRF,2022-06-03,2022-07-01,2022-07-03,2,2,2,0,2,297.0,28,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0,No,null
Aveiro,503,2785,1513296,portugal,NãoRegistado,duplo,BAR,2022-06-05,2022-06-05,2022-06-06,1,2,2,0,2,60.0,0,2,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,187,0,Yes,null
Portimão,482,2285,1513782,portugal,Cancelado,t1,Website,2022-06-06,2022-10-25,2022-11-01,7,1,1,0,1,299.25,141,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,143,0,Yes,null
Aveiro,321,1417,1521723,canadá,Modificada,duplo,BAR,2022-06-15,2022-06-22,2022-06-24,2,2,2,0,2,127.0,7,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,68,0,No,null
Aveiro,321,2677,1524142,espanha,Registado,duplo,BAR,2022-06-19,2022-07-15,2022-07-22,7,2,2,0,2,546.0,26,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,68,0,No,null
Portimão,482,2286,1527815,espanha,Registado,t2,Website,2022-06-24,2022-07-11,2022-07-15,4,6,6,0,6,671.46,17,6,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,143,0,No,null
Maia,311,1429,1530432,alemanha,Pendente,twin,NRF,2022-06-28,2022-07-02,2022-07-03,1,1,1,0,1,90.5,4,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Alte,546,2682,1532287,portugal,Registado,duplo,NRF,2022-06-30,2022-09-03,2022-09-05,2,2,2,0,2,202.4,65,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,No,null
Coimbra,304,1352,1532705,estados unidos,Registado,duplo,Website,2022-07-01,2022-07-17,2022-07-19,2,2,2,0,2,139.84,16,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,28,0,No,null
Valongo,309,2254,1535507,frança,Pendente,duplo,NRF,2022-07-04,2022-07-04,2022-07-13,9,2,2,0,2,522.0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,No,null
Gaia,310,1424,1535724,portugal,Modificada,twin,NRF,2022-07-05,2022-07-07,2022-07-08,1,2,6,0,2,189.0,2,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Porto,453,2117,1536605,portugal,Registado,t1,Venda_Direta,2022-07-06,2022-07-06,2022-07-07,1,2,2,0,2,99.9,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,4,No,null
Evora,465,2418,1536612,espanha,Registado,patio deluxe,BAR,2022-07-06,2022-07-12,2022-07-13,1,2,2,0,2,130.0,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,No,null
Maia,311,1407,1536921,méxico,NãoRegistado,duplo,RO,2022-07-06,2022-07-26,2022-07-27,1,2,4,0,2,168.0,20,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Chaves,426,1990,1537915,portugal,Registado,twin,BAR,2022-07-07,2022-07-09,2022-07-10,1,1,1,0,1,82.5,2,2,26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,58,0,No,null
Chaves,426,1995,1539066,portugal,Registado,cama de casal,BAR,2022-07-09,2022-08-20,2022-08-21,1,2,2,0,2,120.0,42,2,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,58,0,No,null
Lisboa,494,2326,1539699,portugal,Registado,de casal com wc privativa,BAR,2022-07-10,2022-07-11,2022-07-16,5,2,2,0,2,350.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,9,No,null
Chaves,426,1990,1540696,portugal,Registado,twin,BAR,2022-07-11,2022-08-13,2022-08-15,2,2,2,0,2,220.0,33,2,26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,58,0,Yes,null
Porto,179,632,1543865,espanha,Registado,king comfort,Descontos_Especiais,2022-07-16,2022-07-22,2022-07-25,3,2,2,0,2,371.025,6,2,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,132,4,No,null
Portimão,482,2285,1544639,portugal,Registado,t1,Website,2022-07-17,2022-08-01,2022-08-07,6,4,4,0,4,1444.0,15,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,143,0,No,null
Porto,179,630,1548333,canadá,Registado,duplo,Tarifa Base,2022-07-22,2022-08-07,2022-08-10,3,2,2,0,2,419.04,16,2,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,132,4,No,null
Evora,465,2409,1551496,estados unidos,Registado,queen deluxe,BAR,2022-07-24,2022-08-22,2022-08-24,2,1,1,0,1,260.0,29,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,No,null
Maia,311,2159,1556354,estados unidos,Registado,premium,NRF,2022-07-28,2022-08-13,2022-08-14,1,1,2,0,1,232.7599999998,16,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Covilhã,556,2831,1557490,espanha,Registado,duplo,Website,2022-07-30,2022-08-12,2022-08-13,1,2,2,0,2,51.85,13,3,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Lisboa,490,2317,1558857,portugal,Registado,t1,BAR,2022-08-01,2022-08-03,2022-08-07,4,4,4,0,4,515.12,2,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,9,No,null
Viseu,20,81,1560701,portugal,Registado,standart room,BAR,2022-08-03,2022-08-09,2022-08-11,2,2,4,0,2,270.0,6,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,1,No,null
Vale do Peso,495,2791,1561315,portugal,Cancelado,familiar,BAR,2022-08-04,2022-08-16,2022-08-17,1,5,5,0,5,2240.0,12,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,No,null
Covilhã,556,2833,1565305,frança,Pendente,triple room standard,Website,2022-08-09,2022-08-09,2022-08-10,1,3,3,0,3,80.75,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Travanca do Mondego,535,2527,1566190,portugal,Pendente,suite,Website,2022-08-11,2022-08-14,2022-08-15,1,2,2,0,2,135.0,3,5,1,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4,11,0,Yes,null
Olhão,313,1382,1568380,portugal,Registado,vistas_panorâmicas,RO,2022-08-14,2022-10-07,2022-10-09,2,2,4,0,2,960.0,54,2,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,No,null
Covilhã,556,2847,1571305,portugal,Pendente,duplo,Website,2022-08-18,2022-08-19,2022-08-20,1,2,2,1,2,86.2,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Gaia,310,1674,1573582,portugal,Registado,twin,NRF,2022-08-22,2022-08-27,2022-08-29,2,1,1,0,1,138.15,5,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Maia,311,1407,1573984,portugal,NãoRegistado,duplo,NRF,2022-08-23,2022-08-29,2022-08-30,1,1,2,0,1,175.7599999998,6,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Charneca de Caparica,514,2425,1574602,bélgica,Registado,eco garden room,NRF,2022-08-24,2022-08-27,2022-09-01,5,1,1,0,1,540.0,3,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0,No,null
Portimão,482,2285,1575549,portugal,Registado,t1,Website,2022-08-25,2022-08-27,2022-08-28,1,4,4,0,4,190.0,2,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,143,0,No,null
Cascais,443,2061,1593045,espanha,Registado,clássico standard,RO,2022-09-20,2022-09-27,2022-10-01,4,2,2,0,2,871.0,7,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,42,1,No,null
Gaia,310,1395,1593085,portugal,Registado,duplo,MR - Main Rate,2022-09-20,2022-09-23,2022-09-24,1,2,2,0,2,61.75,3,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Estoril,478,2232,1594007,estados unidos,Modificada,twin,NRF,2022-09-22,2022-09-26,2022-09-30,4,2,2,0,2,340.0,4,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,26,0,No,null
Batalha,378,1738,1595485,portugal,Registado,duplo,NRF,2022-09-24,2022-09-24,2022-09-25,1,2,2,0,2,80.0,0,2,7,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,23,0,No,null
Covilhã,556,2831,1598597,portugal,Pendente,duplo,Website,2022-09-29,2022-10-01,2022-10-02,1,2,2,0,2,68.4,2,3,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Porto,179,1766,1601568,frança,Registado,suite,Descontos_Especiais,2022-10-03,2022-12-06,2022-12-09,3,3,3,0,3,432.225,64,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,132,4,No,null
Portimão,482,2285,1602977,portugal,Registado,t1,Website,2022-10-05,2022-10-06,2022-10-07,1,1,1,0,1,54.15,1,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,143,0,No,null
Gaia,310,1673,1612330,portugal,Modificada,duplo,MR - Main Rate,2022-10-20,2022-10-20,2022-10-21,1,2,2,0,2,68.6,0,2,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Lisboa,494,2383,1613490,portugal,Registado,twin,Descontos_Especiais,2022-10-22,2022-11-04,2022-12-15,41,1,1,0,1,1400.0,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,9,Yes,LisbonGamesWeek
Nazaré,444,2073,1616989,itália,Registado,duplo,RO,2022-10-29,2022-11-09,2022-11-14,5,2,2,0,2,360.0,11,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Gaia,310,1395,1617701,frança,Registado,duplo,MR - Main Rate,2022-10-30,2023-01-20,2023-01-23,3,2,2,0,2,132.3,82,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Nazaré,444,2076,1620890,estados unidos,Registado,suite,RO,2022-11-05,2023-04-12,2023-04-13,1,2,2,0,2,120.0,158,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Charneca de Caparica,514,2492,1622646,frança,Registado,garden room,BearPride23,2022-11-08,2023-05-29,2023-06-04,6,2,2,0,2,1050.0,202,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0,No,null
Travanca do Mondego,535,2523,1622749,portugal,Pendente,duplo,Website,2022-11-08,2022-12-16,2022-12-18,2,2,2,0,2,130.5,38,3,5,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4,11,0,No,null
Funchal,238,937,1624058,estados unidos,Registado,standard front / side balcony,Ofertas_Especiais,2022-11-11,2022-11-24,2022-11-28,4,1,1,0,1,410.0,13,3,18,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,52,2,No,null
Covilhã,556,2834,1625071,portugal,Registado,suite,Website,2022-11-13,2022-11-19,2022-11-20,1,2,2,2,2,165.9,6,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Maia,311,1407,1626104,portugal,Registado,duplo,MR - Main Rate,2022-11-15,2022-11-16,2022-11-17,1,2,2,0,2,54.684,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Charneca de Caparica,514,2494,1626321,portugal,Registado,pool room,NRF,2022-11-16,2022-11-24,2022-11-26,2,2,2,0,2,270.0,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0,No,null
Travanca do Mondego,535,2523,1628742,portugal,Registado,duplo,Website,2022-11-20,2022-12-01,2022-12-03,2,2,2,0,2,162.0,11,3,5,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4,11,0,Yes,null
Porto,179,632,1632942,frança,Registado,king comfort,Descontos_Especiais,2022-11-28,2023-03-23,2023-03-26,3,2,4,0,2,653.1399999997,115,2,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,132,4,No,null
Porto,283,1241,1637159,portugal,Cancelado,estudio,Standard,2022-12-06,2022-12-14,2022-12-15,1,2,2,0,2,45.0,8,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,4,No,null
Gaia,310,1395,1640705,portugal,Pendente,duplo,MR - Main Rate,2022-12-14,2022-12-14,2022-12-15,1,2,2,0,2,44.1,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Porto,395,1829,1640730,holanda,Registado,estudio,Standard,2022-12-14,2023-05-29,2023-06-01,3,2,2,0,2,297.0,166,2,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,16,4,No,null
Maia,311,1407,1647071,luxemburgo,Registado,duplo,MR - Main Rate,2022-12-29,2023-01-06,2023-01-07,1,2,2,0,2,57.33,8,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Chaves,426,1993,1649861,reino unido,Registado,twin,BAR,2023-01-04,2023-07-20,2023-07-22,2,2,2,0,2,180.0,197,2,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,58,0,No,null
Maia,311,1407,1656671,portugal,Registado,duplo,MR - Main Rate,2023-01-14,2023-01-14,2023-01-15,1,1,1,0,1,63.7,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Covilhã,556,2833,1659180,portugal,Pendente,triple room standard,Website,2023-01-18,2023-01-19,2023-01-21,2,3,3,0,3,174.25,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Maia,311,1407,1660043,suiça,Registado,duplo,MR - Main Rate,2023-01-19,2023-02-11,2023-02-12,1,2,2,0,2,63.7,23,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Maia,311,1407,1665608,frança,Registado,duplo,NRF,2023-01-26,2023-01-29,2023-01-30,1,2,2,0,2,61.75,3,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Amares,539,2542,1665653,portugal,Registado,duplo standard,BAR,2023-01-26,2023-02-24,2023-02-26,2,1,1,0,1,88.0,29,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,0,No,null
Evora,465,2421,1665747,estados unidos,Registado,familiar,BAR,2023-01-27,2023-03-30,2023-03-31,1,2,2,2,2,180.0,62,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,No,null
Gaia,310,1424,1665885,portugal,NãoRegistado,twin,MR - Main Rate,2023-01-27,2023-01-27,2023-01-28,1,2,2,0,2,43.5,0,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Maia,311,1407,1670459,frança,Registado,duplo,NRF,2023-02-03,2023-02-09,2023-02-10,1,1,1,0,1,61.75,6,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Maia,311,1429,1670752,estados unidos,NãoRegistado,twin,MR - Main Rate,2023-02-03,2023-02-26,2023-02-27,1,2,4,0,2,114.66,23,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Portimão,516,2436,1677522,portugal,Registado,duplo,BAR,2023-02-13,2023-08-19,2023-08-27,8,2,6,0,2,2640.0,187,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32,0,No,null
Monção,504,2378,1680462,portugal,Registado,cela sæculare,BAR,2023-02-17,2023-02-18,2023-02-20,2,2,2,0,2,178.6,1,2,13,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4,27,0,No,null
Guimarães,259,1103,1682268,bélgica,Registado,standard,RO,2023-02-20,2023-03-26,2023-03-27,1,2,2,0,2,155.0,34,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,22,1,No,null
Maia,311,1407,1683540,reino unido,NãoRegistado,duplo,MR - Main Rate,2023-02-22,2023-06-16,2023-06-17,1,2,2,0,2,71.25,114,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Gaia,310,1424,1689575,portugal,NãoRegistado,twin,BB,2023-03-03,2023-03-18,2023-03-19,1,2,4,0,2,127.167,15,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Covilhã,556,2831,1690027,portugal,Registado,duplo,Website,2023-03-03,2023-05-11,2023-05-14,3,2,2,0,2,204.0,69,3,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Valongo,309,1430,1694026,portugal,Modificada,twin,MR - Main Rate,2023-03-09,2023-03-12,2023-03-13,1,1,1,0,1,50.6825,3,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,No,null
Valongo,309,1430,1694848,espanha,Registado,twin,MR - Main Rate,2023-03-10,2023-03-30,2023-03-31,1,2,2,0,2,38.011875,20,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,No,null
Nazaré,444,2073,1695858,portugal,Registado,duplo,RO,2023-03-12,2023-07-21,2023-07-29,8,2,2,0,2,1120.0,131,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
